<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.09.05	09:00:00	0.98845	0.99029	0.98778	0.98992	3512	0	0
2022.09.05	09:30:00	0.98992	0.99139	0.98909	0.99072	3620	0	0
2022.09.05	10:00:00	0.99072	0.99119	0.98935	0.99116	4693	0	0
2022.09.05	10:30:00	0.99115	0.99370	0.99093	0.99111	4132	0	0
2022.09.05	11:00:00	0.99111	0.99283	0.99044	0.99228	3636	0	0
2022.09.05	11:30:00	0.99228	0.99229	0.99075	0.99110	2544	0	0
2022.09.05	12:00:00	0.99110	0.99208	0.99071	0.99142	2779	0	0
2022.09.05	12:30:00	0.99141	0.99281	0.99117	0.99236	2558	0	0
2022.09.05	13:00:00	0.99236	0.99442	0.99216	0.99374	2525	0	0
2022.09.05	13:30:00	0.99374	0.99400	0.99306	0.99338	2835	0	0
2022.09.05	14:00:00	0.99338	0.99364	0.99126	0.99126	2755	0	0
2022.09.05	14:30:00	0.99126	0.99225	0.99124	0.99170	2175	0	0
2022.09.05	15:00:00	0.99170	0.99251	0.99140	0.99151	3534	0	0
2022.09.05	15:30:00	0.99146	0.99276	0.99143	0.99236	3089	0	0
2022.09.05	16:00:00	0.99236	0.99323	0.99221	0.99256	3147	0	0
2022.09.05	16:30:00	0.99256	0.99315	0.99231	0.99256	2638	0	0
2022.09.05	17:00:00	0.99255	0.99287	0.99204	0.99270	2322	0	0
2022.09.05	17:30:00	0.99270	0.99347	0.99191	0.99195	2003	0	0
2022.09.05	18:00:00	0.99196	0.99265	0.99178	0.99207	1367	0	0
2022.09.05	18:30:00	0.99207	0.99323	0.99187	0.99293	1502	0	0
2022.09.05	19:00:00	0.99294	0.99319	0.99273	0.99300	1169	0	0
2022.09.05	19:30:00	0.99300	0.99327	0.99281	0.99292	399	0	0
2022.09.05	20:00:00	0.99292	0.99324	0.99286	0.99318	237	0	0
2022.09.05	20:30:00	0.99318	0.99323	0.99293	0.99302	370	0	0
2022.09.05	21:00:00	0.99302	0.99358	0.99302	0.99325	432	0	0
2022.09.05	21:30:00	0.99325	0.99326	0.99276	0.99287	556	0	0
2022.09.05	22:00:00	0.99287	0.99325	0.99278	0.99302	242	0	0
2022.09.05	22:30:00	0.99302	0.99306	0.99286	0.99306	253	0	0
2022.09.05	23:00:00	0.99306	0.99311	0.99277	0.99286	230	0	0
2022.09.05	23:30:00	0.99286	0.99318	0.99280	0.99314	501	0	0
2022.09.06	00:00:00	0.99248	0.99284	0.99247	0.99257	96	0	36
2022.09.06	00:30:00	0.99258	0.99292	0.99251	0.99273	387	0	15
2022.09.06	01:00:00	0.99269	0.99493	0.99269	0.99465	862	0	0
2022.09.06	01:30:00	0.99465	0.99473	0.99401	0.99413	690	0	0
2022.09.06	02:00:00	0.99413	0.99476	0.99401	0.99447	843	0	0
2022.09.06	02:30:00	0.99447	0.99519	0.99423	0.99501	1283	0	0
2022.09.06	03:00:00	0.99501	0.99686	0.99457	0.99597	2711	0	0
2022.09.06	03:30:00	0.99597	0.99689	0.99597	0.99683	2167	0	0
2022.09.06	04:00:00	0.99684	0.99701	0.99612	0.99673	3062	0	0
2022.09.06	04:30:00	0.99673	0.99707	0.99615	0.99640	2210	0	0
2022.09.06	05:00:00	0.99638	0.99643	0.99492	0.99532	2016	0	0
2022.09.06	05:30:00	0.99532	0.99611	0.99497	0.99586	1640	0	0
2022.09.06	06:00:00	0.99586	0.99589	0.99513	0.99550	1431	0	0
2022.09.06	06:30:00	0.99550	0.99551	0.99426	0.99441	1371	0	0
2022.09.06	07:00:00	0.99442	0.99545	0.99440	0.99540	887	0	0
2022.09.06	07:30:00	0.99540	0.99551	0.99446	0.99463	2161	0	0
2022.09.06	08:00:00	0.99462	0.99569	0.99446	0.99558	2319	0	0
2022.09.06	08:30:00	0.99559	0.99650	0.99549	0.99592	2646	0	0
2022.09.06	09:00:00	0.99592	0.99609	0.99494	0.99574	3464	0	0
2022.09.06	09:30:00	0.99573	0.99795	0.99523	0.99698	3285	0	0
2022.09.06	10:00:00	0.99698	0.99763	0.99645	0.99731	4842	0	0
2022.09.06	10:30:00	0.99731	0.99863	0.99671	0.99757	4049	0	0
2022.09.06	11:00:00	0.99757	0.99763	0.99533	0.99559	3218	0	0
2022.09.06	11:30:00	0.99559	0.99629	0.99470	0.99579	3003	0	0
2022.09.06	12:00:00	0.99579	0.99579	0.99360	0.99479	3444	0	0
2022.09.06	12:30:00	0.99479	0.99602	0.99454	0.99529	3052	0	0
2022.09.06	13:00:00	0.99528	0.99569	0.99336	0.99379	4320	0	0
2022.09.06	13:30:00	0.99380	0.99383	0.99219	0.99257	3028	0	0
2022.09.06	14:00:00	0.99256	0.99374	0.99252	0.99298	2639	0	0
2022.09.06	14:30:00	0.99298	0.99316	0.99180	0.99239	3340	0	0
2022.09.06	15:00:00	0.99237	0.99298	0.99151	0.99227	3547	0	0
2022.09.06	15:30:00	0.99228	0.99279	0.98992	0.99003	3676	0	0
2022.09.06	16:00:00	0.99006	0.99032	0.98861	0.98965	3539	0	0
2022.09.06	16:30:00	0.98965	0.99060	0.98816	0.98845	5084	0	0
2022.09.06	17:00:00	0.98845	0.99080	0.98639	0.98996	6222	0	0
2022.09.06	17:30:00	0.99000	0.99077	0.98910	0.99040	4782	0	0
2022.09.06	18:00:00	0.99040	0.99290	0.98995	0.99106	4391	0	0
2022.09.06	18:30:00	0.99106	0.99183	0.99066	0.99119	4083	0	0
2022.09.06	19:00:00	0.99119	0.99164	0.99051	0.99107	3289	0	0
2022.09.06	19:30:00	0.99107	0.99127	0.99034	0.99086	2936	0	0
2022.09.06	20:00:00	0.99087	0.99106	0.99016	0.99051	3171	0	0
2022.09.06	20:30:00	0.99051	0.99060	0.98985	0.98990	1642	0	0
2022.09.06	21:00:00	0.98991	0.99056	0.98954	0.99004	2073	0	0
2022.09.06	21:30:00	0.99004	0.99118	0.98999	0.99094	1976	0	0
2022.09.06	22:00:00	0.99094	0.99114	0.99036	0.99060	2405	0	0
2022.09.06	22:30:00	0.99059	0.99061	0.98998	0.99040	1422	0	0
2022.09.06	23:00:00	0.99039	0.99048	0.99005	0.99021	432	0	0
2022.09.06	23:30:00	0.99022	0.99068	0.99016	0.99066	302	0	0
2022.09.07	00:00:00	0.99036	0.99078	0.99004	0.99041	399	0	13
2022.09.07	00:30:00	0.99041	0.99056	0.99019	0.99020	68	0	6
2022.09.07	01:00:00	0.99021	0.99060	0.99018	0.99032	481	0	0
2022.09.07	01:30:00	0.99034	0.99034	0.98958	0.98965	758	0	0
2022.09.07	02:00:00	0.98965	0.98966	0.98902	0.98938	845	0	0
2022.09.07	02:30:00	0.98939	0.98997	0.98928	0.98970	748	0	0
2022.09.07	03:00:00	0.98970	0.99039	0.98861	0.98882	2841	0	0
2022.09.07	03:30:00	0.98882	0.98954	0.98832	0.98906	1973	0	0
2022.09.07	04:00:00	0.98904	0.98929	0.98817	0.98906	2713	0	0
2022.09.07	04:30:00	0.98905	0.98911	0.98805	0.98893	1874	0	0
2022.09.07	05:00:00	0.98893	0.98897	0.98775	0.98889	2319	0	0
2022.09.07	05:30:00	0.98889	0.98927	0.98842	0.98844	1422	0	0
2022.09.07	06:00:00	0.98844	0.98866	0.98789	0.98816	1993	0	0
2022.09.07	06:30:00	0.98816	0.98868	0.98770	0.98864	1554	0	0
2022.09.07	07:00:00	0.98864	0.98865	0.98800	0.98812	1711	0	0
2022.09.07	07:30:00	0.98812	0.98964	0.98812	0.98924	1835	0	0
2022.09.07	08:00:00	0.98927	0.99028	0.98919	0.98950	1328	0	0
2022.09.07	08:30:00	0.98949	0.98956	0.98879	0.98929	1900	0	0
2022.09.07	09:00:00	0.98929	0.98993	0.98875	0.98969	2620	0	0
2022.09.07	09:30:00	0.98969	0.99130	0.98916	0.99067	2417	0	0
2022.09.07	10:00:00	0.99068	0.99101	0.98925	0.98950	3750	0	0
2022.09.07	10:30:00	0.98950	0.99285	0.98919	0.99239	3144	0	0
2022.09.07	11:00:00	0.99236	0.99301	0.99127	0.99158	3279	0	0
2022.09.07	11:30:00	0.99158	0.99185	0.99056	0.99073	2285	0	0
2022.09.07	12:00:00	0.99073	0.99144	0.98956	0.98997	2690	0	0
2022.09.07	12:30:00	0.98997	0.99139	0.98997	0.99092	2754	0	0
2022.09.07	13:00:00	0.99092	0.99104	0.98937	0.99058	2550	0	0
2022.09.07	13:30:00	0.99058	0.99064	0.98946	0.98970	2723	0	0
2022.09.07	14:00:00	0.98972	0.99025	0.98871	0.98962	2652	0	0
2022.09.07	14:30:00	0.98962	0.98969	0.98771	0.98784	3835	0	0
2022.09.07	15:00:00	0.98783	0.98949	0.98753	0.98931	3022	0	0
2022.09.07	15:30:00	0.98931	0.98949	0.98811	0.98928	2848	0	0
2022.09.07	16:00:00	0.98928	0.99081	0.98836	0.99029	3190	0	0
2022.09.07	16:30:00	0.99029	0.99206	0.99005	0.99016	3864	0	0
2022.09.07	17:00:00	0.99018	0.99392	0.98993	0.99360	4437	0	0
2022.09.07	17:30:00	0.99360	0.99498	0.99359	0.99487	5376	0	0
2022.09.07	18:00:00	0.99488	0.99543	0.99386	0.99450	3509	0	0
2022.09.07	18:30:00	0.99450	0.99505	0.99382	0.99395	2891	0	0
2022.09.07	19:00:00	0.99395	0.99533	0.99388	0.99524	1842	0	0
2022.09.07	19:30:00	0.99524	0.99756	0.99507	0.99734	2615	0	0
2022.09.07	20:00:00	0.99734	0.99988	0.99713	0.99936	2480	0	0
2022.09.07	20:30:00	0.99936	1.00029	0.99890	0.99966	2967	0	0
2022.09.07	21:00:00	0.99966	0.99981	0.99875	0.99892	1790	0	0
2022.09.07	21:30:00	0.99892	0.99919	0.99815	0.99824	1497	0	0
2022.09.07	22:00:00	0.99824	1.00012	0.99815	0.99956	1486	0	0
2022.09.07	22:30:00	0.99956	1.00099	0.99955	1.00088	1308	0	0
2022.09.07	23:00:00	1.00088	1.00109	1.00053	1.00066	711	0	0
2022.09.07	23:30:00	1.00066	1.00094	1.00056	1.00063	596	0	0
2022.09.08	00:00:00	1.00074	1.00095	1.00052	1.00080	162	0	12
2022.09.08	00:30:00	1.00080	1.00086	1.00062	1.00076	287	0	9
2022.09.08	01:00:00	1.00076	1.00129	1.00068	1.00085	1394	0	0
2022.09.08	01:30:00	1.00085	1.00105	1.00044	1.00058	1004	0	0
2022.09.08	02:00:00	1.00058	1.00058	0.99937	0.99937	906	0	0
2022.09.08	02:30:00	0.99937	0.99979	0.99934	0.99978	604	0	0
2022.09.08	03:00:00	0.99978	1.00009	0.99911	0.99913	2276	0	0
2022.09.08	03:30:00	0.99913	0.99915	0.99829	0.99852	2113	0	0
2022.09.08	04:00:00	0.99852	0.99910	0.99851	0.99901	1729	0	0
2022.09.08	04:30:00	0.99901	0.99915	0.99846	0.99848	2582	0	0
2022.09.08	05:00:00	0.99848	0.99891	0.99841	0.99888	1588	0	0
2022.09.08	05:30:00	0.99888	0.99903	0.99850	0.99875	1133	0	0
2022.09.08	06:00:00	0.99875	0.99908	0.99792	0.99876	1976	0	0
2022.09.08	06:30:00	0.99876	0.99884	0.99818	0.99859	1095	0	0
2022.09.08	07:00:00	0.99859	0.99946	0.99859	0.99944	783	0	0
2022.09.08	07:30:00	0.99944	0.99944	0.99865	0.99897	938	0	0
2022.09.08	08:00:00	0.99897	0.99968	0.99896	0.99953	1427	0	0
2022.09.08	08:30:00	0.99953	1.00010	0.99923	0.99977	2219	0	0
2022.09.08	09:00:00	0.99977	1.00149	0.99971	1.00107	3860	0	0
2022.09.08	09:30:00	1.00107	1.00110	0.99944	0.99984	2743	0	0
2022.09.08	10:00:00	0.99984	1.00039	0.99825	0.99883	4109	0	0
2022.09.08	10:30:00	0.99883	0.99932	0.99762	0.99814	3502	0	0
2022.09.08	11:00:00	0.99814	0.99929	0.99814	0.99847	3592	0	0
2022.09.08	11:30:00	0.99847	0.99978	0.99785	0.99977	2894	0	0
2022.09.08	12:00:00	0.99977	1.00020	0.99953	1.00003	2252	0	0
2022.09.08	12:30:00	1.00003	1.00041	0.99959	0.99981	2096	0	0
2022.09.08	13:00:00	0.99981	1.00165	0.99927	1.00106	2149	0	0
2022.09.08	13:30:00	1.00109	1.00174	1.00072	1.00100	2631	0	0
2022.09.08	14:00:00	1.00098	1.00216	1.00052	1.00176	2873	0	0
2022.09.08	14:30:00	1.00176	1.00294	1.00136	1.00198	3364	0	0
2022.09.08	15:00:00	1.00198	1.00295	0.99850	1.00099	5858	0	0
2022.09.08	15:30:00	1.00099	1.00271	0.99938	1.00003	8220	0	0
2022.09.08	16:00:00	1.00002	1.00014	0.99307	0.99622	7695	0	0
2022.09.08	16:30:00	0.99621	0.99896	0.99505	0.99649	8715	0	0
2022.09.08	17:00:00	0.99647	0.99664	0.99421	0.99656	6011	0	0
2022.09.08	17:30:00	0.99656	0.99769	0.99555	0.99564	5119	0	0
2022.09.08	18:00:00	0.99564	0.99711	0.99534	0.99596	3659	0	0
2022.09.08	18:30:00	0.99593	0.99626	0.99489	0.99536	2630	0	0
2022.09.08	19:00:00	0.99536	0.99611	0.99444	0.99577	5515	0	0
2022.09.08	19:30:00	0.99577	0.99724	0.99552	0.99687	2652	0	0
2022.09.08	20:00:00	0.99687	0.99937	0.99646	0.99925	3459	0	0
2022.09.08	20:30:00	0.99925	0.99999	0.99902	0.99941	3009	0	0
2022.09.08	21:00:00	0.99941	0.99996	0.99910	0.99962	3565	0	0
2022.09.08	21:30:00	0.99961	0.99987	0.99910	0.99916	3496	0	0
2022.09.08	22:00:00	0.99914	0.99984	0.99909	0.99944	1792	0	0
2022.09.08	22:30:00	0.99944	0.99991	0.99925	0.99990	1362	0	0
2022.09.08	23:00:00	0.99991	1.00000	0.99966	0.99989	819	0	0
2022.09.08	23:30:00	0.99989	0.99995	0.99963	0.99984	491	0	0
2022.09.09	00:00:00	0.99943	0.99980	0.99943	0.99980	37	0	13
2022.09.09	00:30:00	0.99978	0.99986	0.99958	0.99965	631	0	7
2022.09.09	01:00:00	0.99965	1.00040	0.99965	1.00025	620	0	0
2022.09.09	01:30:00	1.00025	1.00040	1.00006	1.00035	501	0	0
2022.09.09	02:00:00	1.00035	1.00078	1.00015	1.00068	629	0	0
2022.09.09	02:30:00	1.00068	1.00101	1.00054	1.00099	759	0	0
2022.09.09	03:00:00	1.00100	1.00356	1.00084	1.00327	2328	0	0
2022.09.09	03:30:00	1.00327	1.00511	1.00310	1.00440	2661	0	0
2022.09.09	04:00:00	1.00440	1.00538	1.00439	1.00494	1679	0	0
2022.09.09	04:30:00	1.00495	1.00544	1.00463	1.00517	2283	0	0
2022.09.09	05:00:00	1.00517	1.00682	1.00501	1.00676	1451	0	0
2022.09.09	05:30:00	1.00676	1.00729	1.00665	1.00677	2084	0	0
2022.09.09	06:00:00	1.00678	1.00842	1.00659	1.00826	1523	0	0
2022.09.09	06:30:00	1.00826	1.00831	1.00636	1.00690	2349	0	0
2022.09.09	07:00:00	1.00693	1.00841	1.00662	1.00787	1944	0	0
2022.09.09	07:30:00	1.00789	1.00804	1.00723	1.00725	1963	0	0
2022.09.09	08:00:00	1.00725	1.00737	1.00644	1.00645	2231	0	0
2022.09.09	08:30:00	1.00645	1.00676	1.00615	1.00672	1642	0	0
2022.09.09	09:00:00	1.00671	1.00708	1.00584	1.00670	2950	0	0
2022.09.09	09:30:00	1.00671	1.00694	1.00613	1.00690	2453	0	0
2022.09.09	10:00:00	1.00690	1.01099	1.00625	1.01091	4850	0	0
2022.09.09	10:30:00	1.01092	1.01103	1.00884	1.00963	4118	0	0
2022.09.09	11:00:00	1.00963	1.01090	1.00960	1.01043	3933	0	0
2022.09.09	11:30:00	1.01043	1.01133	1.00945	1.01066	3439	0	0
2022.09.09	12:00:00	1.01065	1.01072	1.00873	1.00887	3096	0	0
2022.09.09	12:30:00	1.00888	1.00922	1.00760	1.00872	2341	0	0
2022.09.09	13:00:00	1.00870	1.00974	1.00816	1.00887	2593	0	0
2022.09.09	13:30:00	1.00886	1.00943	1.00737	1.00740	3413	0	0
2022.09.09	14:00:00	1.00739	1.00759	1.00566	1.00605	3033	0	0
2022.09.09	14:30:00	1.00605	1.00631	1.00363	1.00371	3957	0	0
2022.09.09	15:00:00	1.00372	1.00500	1.00345	1.00401	2796	0	0
2022.09.09	15:30:00	1.00401	1.00611	1.00396	1.00445	4653	0	0
2022.09.09	16:00:00	1.00445	1.00625	1.00336	1.00488	4813	0	0
2022.09.09	16:30:00	1.00489	1.00568	1.00435	1.00496	5973	0	0
2022.09.09	17:00:00	1.00496	1.00615	1.00407	1.00454	4941	0	0
2022.09.09	17:30:00	1.00450	1.00539	1.00349	1.00417	4032	0	0
2022.09.09	18:00:00	1.00417	1.00502	1.00337	1.00359	2934	0	0
2022.09.09	18:30:00	1.00359	1.00462	1.00321	1.00451	2220	0	0
2022.09.09	19:00:00	1.00451	1.00510	1.00370	1.00441	2729	0	0
2022.09.09	19:30:00	1.00440	1.00543	1.00389	1.00540	1992	0	0
2022.09.09	20:00:00	1.00540	1.00552	1.00472	1.00492	1620	0	0
2022.09.09	20:30:00	1.00492	1.00542	1.00425	1.00434	1155	0	0
2022.09.09	21:00:00	1.00435	1.00452	1.00384	1.00442	2176	0	0
2022.09.09	21:30:00	1.00442	1.00453	1.00370	1.00439	1864	0	0
2022.09.09	22:00:00	1.00437	1.00479	1.00425	1.00458	762	0	0
2022.09.09	22:30:00	1.00459	1.00488	1.00432	1.00455	657	0	0
2022.09.09	23:00:00	1.00455	1.00463	1.00424	1.00434	502	0	0
2022.09.09	23:30:00	1.00433	1.00465	1.00397	1.00461	388	0	0
2022.09.12	00:00:00	1.01000	1.01044	1.00830	1.00852	295	0	25
2022.09.12	00:30:00	1.00852	1.00912	1.00850	1.00901	89	0	14
2022.09.12	01:00:00	1.00912	1.00951	1.00597	1.00677	2090	0	0
2022.09.12	01:30:00	1.00677	1.00716	1.00630	1.00675	1391	0	0
2022.09.12	02:00:00	1.00675	1.00708	1.00624	1.00695	1070	0	0
2022.09.12	02:30:00	1.00695	1.00751	1.00691	1.00705	761	0	0
2022.09.12	03:00:00	1.00705	1.00753	1.00630	1.00661	1913	0	0
2022.09.12	03:30:00	1.00661	1.00731	1.00648	1.00700	1396	0	0
2022.09.12	04:00:00	1.00702	1.00804	1.00689	1.00789	1262	0	0
2022.09.12	04:30:00	1.00789	1.00900	1.00780	1.00883	1960	0	0
2022.09.12	05:00:00	1.00884	1.00952	1.00876	1.00917	1498	0	0
2022.09.12	05:30:00	1.00918	1.00924	1.00803	1.00817	2238	0	0
2022.09.12	06:00:00	1.00817	1.00847	1.00787	1.00842	1074	0	0
2022.09.12	06:30:00	1.00841	1.00844	1.00779	1.00810	1078	0	0
2022.09.12	07:00:00	1.00810	1.00817	1.00737	1.00744	1712	0	0
2022.09.12	07:30:00	1.00744	1.00802	1.00737	1.00779	1077	0	0
2022.09.12	08:00:00	1.00779	1.00897	1.00776	1.00875	1489	0	0
2022.09.12	08:30:00	1.00875	1.00910	1.00821	1.00909	1761	0	0
2022.09.12	09:00:00	1.00913	1.00956	1.00826	1.00949	3014	0	0
2022.09.12	09:30:00	1.00949	1.01450	1.00943	1.01440	3394	0	0
2022.09.12	10:00:00	1.01440	1.01959	1.01374	1.01950	5677	0	0
2022.09.12	10:30:00	1.01950	1.01978	1.01737	1.01748	4617	0	0
2022.09.12	11:00:00	1.01748	1.01835	1.01680	1.01803	3601	0	0
2022.09.12	11:30:00	1.01803	1.01956	1.01801	1.01918	2969	0	0
2022.09.12	12:00:00	1.01918	1.01918	1.01671	1.01731	3467	0	0
2022.09.12	12:30:00	1.01731	1.01732	1.01470	1.01470	2845	0	0
2022.09.12	13:00:00	1.01470	1.01477	1.01291	1.01359	3079	0	0
2022.09.12	13:30:00	1.01359	1.01456	1.01308	1.01373	2626	0	0
2022.09.12	14:00:00	1.01371	1.01412	1.01302	1.01338	2399	0	0
2022.09.12	14:30:00	1.01338	1.01463	1.01298	1.01438	2397	0	0
2022.09.12	15:00:00	1.01439	1.01628	1.01389	1.01391	4730	0	0
2022.09.12	15:30:00	1.01391	1.01471	1.01338	1.01415	3668	0	0
2022.09.12	16:00:00	1.01415	1.01435	1.01096	1.01218	3893	0	0
2022.09.12	16:30:00	1.01218	1.01248	1.01046	1.01235	3493	0	0
2022.09.12	17:00:00	1.01235	1.01390	1.01206	1.01272	3232	0	0
2022.09.12	17:30:00	1.01272	1.01312	1.01186	1.01285	3320	0	0
2022.09.12	18:00:00	1.01285	1.01367	1.01278	1.01299	2469	0	0
2022.09.12	18:30:00	1.01297	1.01323	1.01207	1.01258	2202	0	0
2022.09.12	19:00:00	1.01259	1.01347	1.01252	1.01294	1833	0	0
2022.09.12	19:30:00	1.01294	1.01442	1.01292	1.01437	1451	0	0
2022.09.12	20:00:00	1.01437	1.01443	1.01309	1.01322	2244	0	0
2022.09.12	20:30:00	1.01322	1.01379	1.01306	1.01327	1092	0	0
2022.09.12	21:00:00	1.01327	1.01332	1.01119	1.01123	2160	0	0
2022.09.12	21:30:00	1.01123	1.01181	1.01109	1.01181	1746	0	0
2022.09.12	22:00:00	1.01181	1.01207	1.01122	1.01132	1275	0	0
2022.09.12	22:30:00	1.01132	1.01201	1.01129	1.01153	1078	0	0
2022.09.12	23:00:00	1.01153	1.01207	1.01150	1.01203	723	0	0
2022.09.12	23:30:00	1.01203	1.01244	1.01199	1.01217	389	0	0
2022.09.13	00:00:00	1.01221	1.01254	1.01211	1.01236	423	0	9
2022.09.13	00:30:00	1.01236	1.01237	1.01150	1.01188	215	0	11
2022.09.13	01:00:00	1.01185	1.01233	1.01180	1.01232	412	0	0
2022.09.13	01:30:00	1.01232	1.01238	1.01214	1.01229	360	0	0
2022.09.13	02:00:00	1.01230	1.01257	1.01228	1.01251	262	0	0
2022.09.13	02:30:00	1.01251	1.01297	1.01248	1.01291	366	0	0
2022.09.13	03:00:00	1.01291	1.01464	1.01241	1.01334	2069	0	0
2022.09.13	03:30:00	1.01334	1.01394	1.01331	1.01350	1499	0	0
2022.09.13	04:00:00	1.01350	1.01380	1.01250	1.01255	1698	0	0
2022.09.13	04:30:00	1.01256	1.01360	1.01250	1.01353	1472	0	0
2022.09.13	05:00:00	1.01352	1.01353	1.01242	1.01284	1685	0	0
2022.09.13	05:30:00	1.01284	1.01335	1.01277	1.01311	504	0	0
2022.09.13	06:00:00	1.01311	1.01336	1.01275	1.01320	748	0	0
2022.09.13	06:30:00	1.01320	1.01321	1.01264	1.01301	652	0	0
2022.09.13	07:00:00	1.01301	1.01305	1.01271	1.01296	464	0	0
2022.09.13	07:30:00	1.01296	1.01300	1.01195	1.01285	724	0	0
2022.09.13	08:00:00	1.01282	1.01397	1.01269	1.01381	760	0	0
2022.09.13	08:30:00	1.01380	1.01393	1.01325	1.01378	1598	0	0
2022.09.13	09:00:00	1.01384	1.01502	1.01370	1.01416	2853	0	0
2022.09.13	09:30:00	1.01417	1.01484	1.01340	1.01388	2216	0	0
2022.09.13	10:00:00	1.01388	1.01549	1.01270	1.01462	3435	0	0
2022.09.13	10:30:00	1.01462	1.01486	1.01399	1.01467	3073	0	0
2022.09.13	11:00:00	1.01468	1.01492	1.01325	1.01375	2555	0	0
2022.09.13	11:30:00	1.01375	1.01559	1.01367	1.01546	1842	0	0
2022.09.13	12:00:00	1.01546	1.01626	1.01432	1.01589	2619	0	0
2022.09.13	12:30:00	1.01589	1.01665	1.01583	1.01657	2061	0	0
2022.09.13	13:00:00	1.01657	1.01695	1.01603	1.01631	1980	0	0
2022.09.13	13:30:00	1.01631	1.01803	1.01607	1.01791	2187	0	0
2022.09.13	14:00:00	1.01792	1.01871	1.01739	1.01811	2639	0	0
2022.09.13	14:30:00	1.01811	1.01843	1.01746	1.01771	2398	0	0
2022.09.13	15:00:00	1.01771	1.01798	1.01627	1.01677	3214	0	0
2022.09.13	15:30:00	1.01665	1.01675	1.00303	1.00373	9755	0	0
2022.09.13	16:00:00	1.00373	1.00384	1.00049	1.00220	6113	0	0
2022.09.13	16:30:00	1.00223	1.00428	1.00153	1.00327	5489	0	0
2022.09.13	17:00:00	1.00325	1.00412	1.00182	1.00343	5893	0	0
2022.09.13	17:30:00	1.00343	1.00375	1.00107	1.00146	4078	0	0
2022.09.13	18:00:00	1.00148	1.00184	1.00012	1.00039	3905	0	0
2022.09.13	18:30:00	1.00039	1.00069	0.99955	0.99967	2964	0	0
2022.09.13	19:00:00	0.99967	1.00088	0.99896	0.99953	2558	0	0
2022.09.13	19:30:00	0.99953	1.00002	0.99895	0.99983	2216	0	0
2022.09.13	20:00:00	0.99983	1.00062	0.99971	1.00014	3104	0	0
2022.09.13	20:30:00	1.00014	1.00028	0.99834	0.99881	2473	0	0
2022.09.13	21:00:00	0.99880	0.99929	0.99819	0.99889	2561	0	0
2022.09.13	21:30:00	0.99889	0.99894	0.99738	0.99774	1859	0	0
2022.09.13	22:00:00	0.99774	0.99797	0.99744	0.99789	1182	0	0
2022.09.13	22:30:00	0.99789	0.99790	0.99702	0.99736	1220	0	0
2022.09.13	23:00:00	0.99734	0.99746	0.99701	0.99703	573	0	0
2022.09.13	23:30:00	0.99703	0.99728	0.99669	0.99671	581	0	0
2022.09.14	00:00:00	0.99683	0.99686	0.99620	0.99658	146	0	4
2022.09.14	00:30:00	0.99658	0.99683	0.99629	0.99646	190	0	10
2022.09.14	01:00:00	0.99641	0.99775	0.99555	0.99737	1307	0	0
2022.09.14	01:30:00	0.99738	0.99738	0.99673	0.99694	612	0	0
2022.09.14	02:00:00	0.99694	0.99708	0.99644	0.99695	627	0	0
2022.09.14	02:30:00	0.99695	0.99807	0.99690	0.99781	1341	0	0
2022.09.14	03:00:00	0.99781	0.99831	0.99686	0.99782	2450	0	0
2022.09.14	03:30:00	0.99782	0.99814	0.99690	0.99787	2204	0	0
2022.09.14	04:00:00	0.99787	0.99811	0.99716	0.99769	2686	0	0
2022.09.14	04:30:00	0.99769	0.99857	0.99721	0.99802	1936	0	0
2022.09.14	05:00:00	0.99802	0.99902	0.99800	0.99872	1780	0	0
2022.09.14	05:30:00	0.99872	0.99883	0.99827	0.99862	1446	0	0
2022.09.14	06:00:00	0.99862	0.99880	0.99820	0.99852	1354	0	0
2022.09.14	06:30:00	0.99852	0.99899	0.99841	0.99886	1068	0	0
2022.09.14	07:00:00	0.99887	0.99895	0.99855	0.99887	1049	0	0
2022.09.14	07:30:00	0.99887	1.00008	0.99883	0.99952	2507	0	0
2022.09.14	08:00:00	0.99952	1.00023	0.99919	0.99940	2132	0	0
2022.09.14	08:30:00	0.99941	0.99973	0.99805	0.99822	2119	0	0
2022.09.14	09:00:00	0.99822	0.99864	0.99720	0.99773	3607	0	0
2022.09.14	09:30:00	0.99773	0.99813	0.99597	0.99667	3084	0	0
2022.09.14	10:00:00	0.99667	0.99911	0.99646	0.99748	5108	0	0
2022.09.14	10:30:00	0.99747	0.99933	0.99733	0.99881	4004	0	0
2022.09.14	11:00:00	0.99881	1.00037	0.99810	0.99959	4353	0	0
2022.09.14	11:30:00	0.99957	1.00096	0.99854	0.99914	4085	0	0
2022.09.14	12:00:00	0.99914	1.00037	0.99825	1.00012	3353	0	0
2022.09.14	12:30:00	1.00012	1.00145	1.00006	1.00113	3562	0	0
2022.09.14	13:00:00	1.00118	1.00235	1.00061	1.00212	3410	0	0
2022.09.14	13:30:00	1.00212	1.00233	1.00079	1.00079	3605	0	0
2022.09.14	14:00:00	1.00080	1.00101	0.99926	0.99953	2982	0	0
2022.09.14	14:30:00	0.99950	0.99993	0.99861	0.99923	3388	0	0
2022.09.14	15:00:00	0.99923	1.00024	0.99839	0.99919	4676	0	0
2022.09.14	15:30:00	0.99916	1.00095	0.99800	0.99978	6518	0	0
